weapon_name,slot,mod_name,damage_change,damage_change_is_percent,fire_rate_change,range_change,accuracy_change,ap_cost_change,recoil_change,spread_change,converts_to_auto,converts_to_semi,crit_damage_bonus,hip_fire_accuracy_bonus,armor_penetration,is_suppressed,is_scoped,mag_size_change,reload_speed_change,weight_change,value_change_percent,required_perk,required_perk_rank,form_id,source_url
Pipe revolver,receiver,Prime,+25%,0,,,,,,,0,0,,,,0,0,,,,+100%,plan,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,receiver,Refined .38,-12.5%,0,,,+1,,,,0,0,,,,0,0,,,+1.2,+80%,plan,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,receiver,Refined,+12.5%,0,,,+3,,,,0,0,,,,0,0,,,+0.8,+40%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,receiver,Severe,+12.5%,0,,,,,,,0,0,,,,0,0,,,+0.9,+60%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,receiver,Snappy,,0,+15,,-1,-10%,,,0,0,,,,0,0,,,+0.6,+70%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,receiver,Speedy,,0,+15,,+2,-10%,,,0,0,,,,0,0,,,+0.5,+50%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,receiver,True,,0,,,+3,,,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,receiver,Tuned,+12.5%,0,+15,,-1,-10%,,,0,0,,,,0,0,,,+0.9,+50%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,receiver,Vicious,,0,,,+3,,,,0,0,,,,0,0,,,+0.5,+60%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,barrel,Aligned long(Long),,0,,+120,+4,-5%,+37%,,0,0,,,,0,0,,,+0.4,+60%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,barrel,Aligned short(Short),,0,,+36,+7,-5%,-22%,,0,0,,,,0,0,,,+0.4,+50%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,barrel,Aligned stub,,0,,,+4,-5%,+12%,,0,0,,,,0,0,,,+0.4,+40%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,barrel,Long,,0,,+120,,,+50%,,0,0,,,,0,0,,,,+20%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,barrel,Short,,0,,+36,+3,,-10%,,0,0,,,,0,0,,,,+10%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,barrel,Stabilized long(Long),,0,,+120,+2,,+25%,,0,0,,,,0,0,,,+1.2,+60%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,barrel,Stabilized short(Short),,0,,+36,+5,,-35%,,0,0,,,,0,0,,,+1.2,+50%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,barrel,Stabilized stub,,0,,,+1,,,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,barrel,Stub,,0,,,,,+25%,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,barrel,True long(Long),,0,,+120,+3,,+50%,,0,0,,,,0,0,,,+1.2,+60%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,barrel,True short(Short),,0,,+36,+6,,-10%,,0,0,,,,0,0,,,+1.2,+50%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,barrel,True stub,,0,,,+4,,+25%,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,grip,Aligned grip(Pistol),,0,,,+4,-5%,-12%,,0,0,,,,0,0,,,+0.4,+40%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,grip,Aligned stock(Rifle),,0,,,+6,-5%,-22%,,0,0,,,,0,0,,,+1,+60%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,grip,Bruising full stock(Rifle),,0,,,+3,,-10%,,0,0,,,,0,0,,,+1.2,+60%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,grip,Bruising grip(Pistol),,0,,,,,,,0,0,,,,0,0,,,+0.6,+40%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,grip,Forceful grip(Pistol),,0,,,+1,-5%,-12%,,0,0,,,,0,0,,,+0.8,+50%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,grip,Forceful stock(Rifle),,0,,,+4,-5%,-22%,,0,0,,,,0,0,,,+1.4,+70%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,grip,Full stock(Rifle),,0,,,+3,,-10%,,0,0,,,,0,0,,,+0.6,+20%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,grip,Precise full stock(Rifle),,0,,,+5,,-10%,,0,0,,,,0,0,,,+1.4,+70%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,grip,Precise grip(Pistol),,0,,,+3,,,,0,0,,,,0,0,,,+0.8,+50%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,grip,Stabilized full stock(Rifle),,0,,,+5,,-35%,,0,0,,,,0,0,,,+1.8,+60%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,grip,Stabilized grip(Pistol),,0,,,+1,,-25%,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,grip,Standard grip(Pistol),,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,grip,True full stock(Rifle),,0,,,+6,,-10%,,0,0,,,,0,0,,,+1.8,+60%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,grip,True grip(Pistol),,0,,,+4,,,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,sight,Glow reflex sight(Glow-Sighted),,0,,,+1,-7.5%,,,0,0,,,,0,0,,,+0.04,+10%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,sight,Long night vision scope(Night-Vision),,0,,,+36,,,,0,0,,,,0,1,,,+0.6,+80%,plan,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,sight,Long recon scope(Recon),,0,,,+36,,,,0,0,,,,0,1,,,+0.7,+100%,Gunsmith,2,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,sight,Long scope(Scoped),,0,,,+36,,,,0,0,,,,0,1,,,+0.6,+50%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,sight,Medium night vision scope(Night-Vision),,0,,,+23,,,,0,0,,,,0,1,,,+0.5,+60%,plan,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,sight,Medium scope(Scoped),,0,,,+23,,,,0,0,,,,0,1,,,+0.5,+40%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,sight,Reflex sight(Tactical),,0,,,+7,-15%,,,0,0,,,,0,0,,,+0.2,+25%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,sight,Short night vision scope(Night-Vision),,0,,,+16,+30%,,,0,0,,,,0,1,,,+0.5,+40%,plan,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,sight,Short recon scope(Recon),,0,,,+10,+20%,,,0,0,,,,0,1,,,+0.5,+60%,Gunsmith,2,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,sight,Short scope(Scoped),,0,,,+16,,,,0,0,,,,0,1,,,+0.4,+20%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,sight,Standard glow(Glow-Sighted),,0,,,+1,-7.5%,,,0,0,,,,0,0,,,+0.04,+10%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,muzzle,Compensator(Compensated),,0,,-12,+5,,-15%,,0,0,,,,0,0,,,+0.4,+40%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,muzzle,Large bayonet(Bayoneted),,0,,-18,,,,,0,0,,,,0,0,,,+0.5,+20%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,muzzle,Muzzle brake,,0,,-18,+5,,-10%,,0,0,,,,0,0,,,+0.4,+60%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,muzzle,No muzzle,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,muzzle,Small bayonet(Bayoneted),,0,,-18,,,,,0,0,,,,0,0,,,+0.2,+10%,,,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Pipe revolver,muzzle,Suppressor(Suppressed),,0,,-18,+1,,-12%,,0,0,,,,1,0,,,+0.5,+80%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_revolver_(Fallout_76)
Gatling gun,receiver,Prime,+25%,0,,,,,,,0,0,,,,0,0,,,,+100%,plan,1,,https://fallout.fandom.com/wiki/Gatling_gun_(Fallout_76)
Gatling gun,receiver,Speedy,,0,,,,,,,0,0,,,,0,0,,,+0.5,+2.5%,Gunsmith,4,,https://fallout.fandom.com/wiki/Gatling_gun_(Fallout_76)
Gatling gun,barrel,Long,,0,,+84,-7,+40%,,,0,0,,,,0,0,,,,+20%,Gunsmith,4,,https://fallout.fandom.com/wiki/Gatling_gun_(Fallout_76)
Gatling gun,barrel,Short,,0,,,,+25%,,,0,0,,,,0,0,,,,+10%,,,,https://fallout.fandom.com/wiki/Gatling_gun_(Fallout_76)
Gatling gun,grip,Comfort(Comfort Grip),,0,,,+7,-5%,-12%,,0,0,,,,0,0,,,+2.7,+50%,Gunsmith,4,,https://fallout.fandom.com/wiki/Gatling_gun_(Fallout_76)
Gatling gun,magazine,Extra large(High Capacity),,0,,,,+10%,,,0,0,,,,0,0,,,+0.9,+20%,Gunsmith,4,,https://fallout.fandom.com/wiki/Gatling_gun_(Fallout_76)
Gatling gun,sight,Front sight ring(Sighted),,0,,,+2,-5%,,,0,0,,,,0,0,,,+0.4,+5%,Gunsmith,4,,https://fallout.fandom.com/wiki/Gatling_gun_(Fallout_76)
Gatling gun,muzzle,Large bayonet(Bayoneted),,0,,-18,,,,,0,0,,,,0,0,,,+2.3,+20%,Gunsmith,4,,https://fallout.fandom.com/wiki/Gatling_gun_(Fallout_76)
Gatling gun,muzzle,No muzzle,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Gatling_gun_(Fallout_76)
Minigun,barrel,Accelerated(High Speed),+15%,0,,-84,-10,+25%,,,0,0,,,,0,0,,,+0.4,+50%,Gunsmith,5,,https://fallout.fandom.com/wiki/Minigun_(Fallout_76)
Minigun,barrel,Prime,+25%,0,,,,+40%,,,0,0,,,,0,0,,,,+160%,plan,1,,https://fallout.fandom.com/wiki/Minigun_(Fallout_76)
Minigun,barrel,Tri(High Powered),+25%,0,,,+5,+50%,-15%,,0,0,,,,0,0,,,+1.7,+110%,plan,1,,https://fallout.fandom.com/wiki/Minigun_(Fallout_76)
Minigun,sight,Gunner sight(Tactical),,0,,,+11,-15%,,,0,0,,,,0,0,,,+0.2,+25%,Gunsmith,5,,https://fallout.fandom.com/wiki/Minigun_(Fallout_76)
Minigun,muzzle,No muzzle,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Minigun_(Fallout_76)
Minigun,muzzle,Shredder(Bayoneted),,0,,-18,,,,,0,0,,,,0,0,,,+0.4,+20%,Gunsmith,5,,https://fallout.fandom.com/wiki/Minigun_(Fallout_76)
Gatling plasma,receiver,Prime,+25%,0,,,,,,,0,0,,,,0,0,,,,+100%,plan,1,,https://fallout.fandom.com/wiki/Gatling_plasma_(Fallout_76)
Gatling plasma,receiver,Calibrated Capacitor,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Gatling_plasma_(Fallout_76)
Gatling plasma,receiver,Gamma Wave Emitter,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Gatling_plasma_(Fallout_76)
Gatling plasma,barrel,Rifled(Ported),,0,,,,,+25%,,0,0,,,,0,0,,,+5.4,+60%,,,,https://fallout.fandom.com/wiki/Gatling_plasma_(Fallout_76)
Gatling plasma,sight,Reflex sight (circle)(Tactical),,0,,,+12,-15%,,,0,0,,,,0,0,,,+1.8,+25%,,,,https://fallout.fandom.com/wiki/Gatling_plasma_(Fallout_76)
Gatling plasma,sight,Standard sight,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Gatling_plasma_(Fallout_76)
Gatling laser,receiver,Calibrated,,0,,,+3,,,,0,0,,,,0,0,,,+2.7,+40%,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,receiver,Gamma wave emitter(Gamma Wave),,0,,+2,,,,,0,0,,,,0,0,,,+0.4,+10%,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,receiver,Gatling laser,,0,,,,,,,0,0,,,,0,0,,,+0.4,+2.5%,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,receiver,Prime,+25%,0,,,,,,,0,0,,,,0,0,,,+0.4,+102.5%,plan,1,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,receiver,Refined beta wave tuner(Refined Beta Wave),,0,,+2,+7,,,,0,0,,,,0,0,,,+1.4,+30%,plan,1,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,receiver,Severe beta wave tuner(Severe),,0,,+2,+1,,,,0,0,,,,0,0,,,+1.8,+50%,plan,1,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,receiver,True gatling laser(True),,0,,,+9,,,,0,0,,,,0,0,,,+5.4,+40%,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,receiver,Vicious gatling laser(Vicious),,0,,,+8,,,,0,0,,,,0,0,,,+2.2,+60%,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,barrel,Aligned charging(Charging),+100%,0,-153,+24,+1,-5%,+37%,,0,0,,,,0,0,,,+9.9,+120%,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,barrel,Aligned long,,0,,,+7,-5%,+37%,,0,0,,,,0,0,,,+1.8,+60%,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,barrel,Charging,+100%,0,-153,+24,-7,,+50%,,0,0,,,,0,0,,,+8.1,+80%,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,barrel,Stabilized charging(Charging),+100%,0,-153,+24,-7,,+25%,,0,0,,,,0,0,,,+13.5,+120%,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,barrel,Stabilized long,,0,,,,,,,0,0,,,,0,0,,,+5.4,+60%,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,barrel,True charging(Charging),+100%,0,-153,+24,+3,,+50%,,0,0,,,,0,0,,,+13.5,+120%,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,barrel,True long,,0,,,+9,,+50%,,0,0,,,,0,0,,,+5.4,+60%,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,sight,Reflex sight (dot)(Tactical),,0,,,+5,,,,0,0,,,,0,0,,,+1.8,+25%,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,muzzle,Beam focuser(Focused),,0,,-18,+1,,-10%,,0,0,,,,0,0,,,+1.8,+60%,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Gatling laser,muzzle,No muzzle,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Gatling_laser_(Fallout_76)
Light machine gun,receiver,Standard 5.56,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Light_machine_gun_(Fallout_76)
Light machine gun,receiver,Standard .45,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Light_machine_gun_(Fallout_76)
Light machine gun,receiver,Standard .308,,0,,,,+25%,,,0,0,,,,0,0,,,+4.8,+65%,,,,https://fallout.fandom.com/wiki/Light_machine_gun_(Fallout_76)
Light machine gun,receiver,Prime 5.56,,0,,,,,,,0,0,,,,0,0,,,,,plan,1,,https://fallout.fandom.com/wiki/Light_machine_gun_(Fallout_76)
Light machine gun,receiver,Prime .45,,0,,,,,,,0,0,,,,0,0,,,,,plan,1,,https://fallout.fandom.com/wiki/Light_machine_gun_(Fallout_76)
Light machine gun,receiver,Prime .308,+25%,0,,-12,,+25%,,,0,0,,,,0,0,,,+4.8,+165%,plan,1,,https://fallout.fandom.com/wiki/Light_machine_gun_(Fallout_76)
Light machine gun,barrel,Long,,0,,,,,+50%,,0,0,,,,0,0,,,,+20%,,,,https://fallout.fandom.com/wiki/Light_machine_gun_(Fallout_76)
Light machine gun,stock,Full stock,,0,,,,+20%,-25%,,0,0,,,,0,0,,,+4.8,+40%,,,,https://fallout.fandom.com/wiki/Light_machine_gun_(Fallout_76)
Light machine gun,magazine,Drum,,0,,,,+10%,,,0,0,,,,0,0,,,+3.2,+30%,,,,https://fallout.fandom.com/wiki/Light_machine_gun_(Fallout_76)
Light machine gun,muzzle,Muzzle brake,,0,,-18,,,-10%,,0,0,,,,0,0,,,+1.6,+60%,,,,https://fallout.fandom.com/wiki/Light_machine_gun_(Fallout_76)
Light machine gun,muzzle,No muzzle,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Light_machine_gun_(Fallout_76)
Flamer,barrel,Long(Extended),,0,,+24,-7,,,,0,0,,,,0,0,,,+4.5,+65%,,,,https://fallout.fandom.com/wiki/Flamer_(Fallout_76)
Flamer,barrel,Standard(Short),,0,,,,,,,0,0,,,,0,0,,,,+20%,,,,https://fallout.fandom.com/wiki/Flamer_(Fallout_76)
Pepper Shaker,barrel,Dual,+10%,0,+20,,,,,,0,0,,,,0,0,,,,,plan,1,,https://fallout.fandom.com/wiki/Pepper_Shaker
Pepper Shaker,barrel,Hex,-10%,0,+41,,,,,,0,0,,,,0,0,,,,,plan,1,,https://fallout.fandom.com/wiki/Pepper_Shaker
Pepper Shaker,barrel,Single,,0,,,,,,,0,0,,,,0,0,,,,,plan,1,,https://fallout.fandom.com/wiki/Pepper_Shaker
Pepper Shaker,magazine,Laser,+10,0,,,,,,,0,0,,,,0,0,,,,,plan,1,,https://fallout.fandom.com/wiki/Pepper_Shaker
Pepper Shaker,magazine,Plasma,+10,0,,,,,,,0,0,,,,0,0,,,,,plan,1,,https://fallout.fandom.com/wiki/Pepper_Shaker
Pepper Shaker,sight,Gunner sight(Tactical),,0,,,+12,-15%,,,0,0,,,,0,0,,,+1.8,+25%,plan,1,,https://fallout.fandom.com/wiki/Pepper_Shaker
Cryolator,barrel,Crystallizing(Crystalized),-30%,0,,+84,-2,,+50%,,0,0,,,,0,0,,,,+20%,,,,https://fallout.fandom.com/wiki/Cryolator_(Fallout_76)
Cryolator,stock,Recoil compensating stock(Recoil Compensated),,0,,,+3,+20%,-20%,,0,0,,,,0,0,,,+0.1,+25%,,,,https://fallout.fandom.com/wiki/Cryolator_(Fallout_76)
Cryolator,stock,Standard stock,,0,,,,+20%,-20%,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Cryolator_(Fallout_76)
Cryolator,sight,Glow(Glow-Sighted),,0,,,+1,-7.5%,,,0,0,,,,0,0,,,+0.1,+10%,,,,https://fallout.fandom.com/wiki/Cryolator_(Fallout_76)
Harpoon gun,sight,Reflex(Tactical),,0,,,+7,-15%,,,0,0,,,,0,0,,,+0.8,+25%,Gunsmith,5,,https://fallout.fandom.com/wiki/Harpoon_gun_(Fallout_76)
Harpoon gun,sight,Short scope(Scoped),,0,,,+17,,,,0,0,,,,0,1,,,+1.6,+20%,Gunsmith,5,,https://fallout.fandom.com/wiki/Harpoon_gun_(Fallout_76)
Broadsider,barrel,Light,-15%,0,,,+6,,+50%,,0,0,,,,0,0,,,-3.2,+40%,Gunsmith,4,,https://fallout.fandom.com/wiki/Broadsider_(Fallout_76)
Broadsider,grip,Comfort grip(Comfort Grip),,0,,,+3,-5%,-12%,,0,0,,,,0,0,,,+1.6,+40%,Gunsmith,4,,https://fallout.fandom.com/wiki/Broadsider_(Fallout_76)
Broadsider,grip,Standard grip,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Broadsider_(Fallout_76)
Missile launcher,barrel,Quad(Quad Barrel),,0,,,-1,+35%,,,0,0,,,,0,0,,,+16,+80%,plan,1,,https://fallout.fandom.com/wiki/Missile_launcher_(Fallout_76)
Missile launcher,barrel,Triple(Triple Barrel),,0,,,-1,+30%,,,0,0,,,,0,0,,,+10,+70%,plan,1,,https://fallout.fandom.com/wiki/Missile_launcher_(Fallout_76)
Missile launcher,sight,Night vision scope(Night-Vision),,0,,,+40,+50%,,,0,0,,,,0,1,,,+3,+80%,plan,1,,https://fallout.fandom.com/wiki/Missile_launcher_(Fallout_76)
Missile launcher,sight,Scope(Scoped),,0,,,+40,+50%,,,0,0,,,,0,1,,,+3,+50%,Gunsmith,5,,https://fallout.fandom.com/wiki/Missile_launcher_(Fallout_76)
Missile launcher,sight,Targeting computer(Recon),,0,,,,+15%,,,0,0,,,,0,1,,,+7,+100%,plan,1,,https://fallout.fandom.com/wiki/Missile_launcher_(Fallout_76)
Missile launcher,muzzle,Bayonet(Bayoneted),,0,,-18,,,,,0,0,,,,0,0,,,+2.5,+20%,Gunsmith,5,,https://fallout.fandom.com/wiki/Missile_launcher_(Fallout_76)
Missile launcher,muzzle,No Muzzle,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Missile_launcher_(Fallout_76)
Missile launcher,muzzle,Stabilizer(Muzzled),,0,,-12,+5,,-15%,,0,0,,,,0,0,,,+2,+20%,Gunsmith,5,,https://fallout.fandom.com/wiki/Missile_launcher_(Fallout_76)
10mm pistol,receiver,Automatic(Auto),-10%,0,+32,-12,,-50%,,,1,0,,,,0,0,,,+0.3,+40%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Calibrated,,0,,,+1,,,,0,0,,,,0,0,,,+0.4,+40%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Fierce,,0,+9,,,-5%,,,0,0,,,,0,0,,,+0.4,+70%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Focused automatic(Focused Auto),,0,+32,-12,,-50%,,,1,0,,,,0,0,,,+0.4,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Hair trigger,,0,+21,,-2,-10%,,,0,0,,,,0,0,,,+0.4,+40%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Hardened,+25%,0,,,,,,,0,1,,,,0,0,,,+0.9,+40%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Powerful automatic(Powerful Auto),+12.5%,0,+32,-12,,-50%,,,1,0,,,,0,0,,,+0.7,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Prime automatic 10mm(Prime Auto),+25%,0,+32,-12,,-50%,,,1,0,,,,0,0,,,+0.3,+140%,plan,1,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Prime,+25%,0,,,,,,,0,0,,,,0,0,,,,+100%,plan,1,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Refined,+12.5%,0,,,+3,,,,0,0,,,,0,0,,,+0.6,+40%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Scorched killer's,-20%,0,,,,,,,0,0,,,,0,0,,,+0.3,+100%,quest,1,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Severe,+12.5%,0,,,+1,,,,0,0,,,,0,0,,,+0.7,+60%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Steadfast,,0,+9,,+2,-5%,,,0,0,,,,0,0,,,+0.4,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,True,,0,,,+4,,,,0,0,,,,0,0,,,+0.9,+40%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Tweaked automatic,,0,+32,-12,,-50%,,,1,0,,,,0,0,,,+0.4,+70%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Vicious,,0,,,+3,,,,0,0,,,,0,0,,,+0.4,+60%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,receiver,Vigorous,+12.5%,0,+9,,-1,-5%,,,0,0,,,,0,0,,,+0.7,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,barrel,Aligned long(Long),,0,,+84,,-5%,+37%,,0,0,,,,0,0,,,+0.3,+60%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,barrel,Aligned short,,0,,,+4,-5%,-22%,,0,0,,,,0,0,,,+0.3,+50%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,barrel,Aligned very short(Short),,0,,-36,,-5%,+12%,,0,0,,,,0,0,,,+0.3,+40%,Gunsmith,2,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
10mm pistol,barrel,Stabilized long(Long),,0,,+84,-1,,+25%,,0,0,,,,0,0,,,+0.9,+60%,,,,https://fallout.fandom.com/wiki/10mm_pistol_(Fallout_76)
